sro,serial,vcode,village_hi,note
khajni,206,1206,चौकडी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,207,1207,चौतरापटटी तप्पा बेलघाट,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,208,1208,चौतरा बाबू,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,209,1209,चौतरा तिवारी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,210,1210,चौडिया मसांन,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,211,1211,चॉदपार तप्पा भदार,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,212,1212,चौतरवा,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,213,1213,छेंदी डडवा,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,214,1214,छताई,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,215,1215,छपिया,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,216,1216,छातापार,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,217,1217,छपरा,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,218,1218,छतियारी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,219,1219,छितौना,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,220,1220,छितौनी खुर्द,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,221,1221,छितौनी बुजुर्ग,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,222,1222,छितौनीभीम,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,223,1223,छपिया तप्पा खजुरी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,224,1224,जगदीषपुर तप्पा महसीन,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,225,1225,जगन्नाथपुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,226,1226,जमौली खुर्द,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,227,1227,जमौली बुजुर्ग,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,228,1228,जैपालपार,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,229,1229,जैसर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,230,1230,जाखा,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,231,1231,जिगिना बाबू,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,232,1232,जिगिना तिवारी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,233,1233,जग्गाकोल,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,234,1234,जगदीशपुर उर्फ पाण्डेयपुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,235,1235,जगरन्नाथपुर तप्पा नकौडी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,236,1236,जगरन्नाथपुर तप्पा शाहपुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,237,1237,जदवापुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,238,1238,जददूपटटी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,239,1239,जमीन कैथी,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,240,1240,जमीनगोडौर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,241,1241,जमीनविशुनपुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,242,1242,जूटीपुर,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,243,1243,जहोराबाद,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,244,1244,जैती तप्पा बेलघाट,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,245,1245,जैती तप्पा भदार,agri: vcode hand-corrected on scan (printed code overwritten; corrected value = 1000+serial)
khajni,246,1246,जितवारपुर एहतमाली,agri: other_b..d 28/24/19 (low) as printed; vcode handwritten over printed code
khajni,247,1247,जितवारपुर मुस्तकिल,agri: vcode handwritten over printed code
khajni,248,1248,जिगनिया मुस्तकिल,agri: vcode handwritten over printed code
khajni,249,1249,जिगिनियाडाड,agri: vcode handwritten over printed code
khajni,250,1250,जलालाबाद,agri: vcode handwritten over printed code
khajni,251,1251,जिगिना,agri: vcode handwritten over printed code
khajni,252,1252,झरकटहा,agri: vcode handwritten over printed code
khajni,253,1253,झुडिया तप्पा बनकटा,agri: vcode handwritten over printed code
khajni,254,1254,झुडिया तप्पा हवेली,agri: vcode handwritten over printed code
khajni,255,1255,झई,agri: vcode handwritten over printed code
khajni,256,1256,झझवा,agri: vcode handwritten over printed code
khajni,257,1257,झौवा खुर्द,agri: vcode handwritten over printed code
khajni,258,1258,झौवा बुजुर्ग,agri: vcode handwritten over printed code
khajni,259,1259,झिनखिनी,agri: vcode handwritten over printed code
khajni,260,1260,झकही,road: r5to9<r2to5 as printed | agri: vcode handwritten over printed code
khajni,261,1261,टेकवार,road: r5to9<r2to5 as printed | comm: unusual combination as printed (land 20000 with shop 30000/office 25000); verified at zoom | agri: dist_a 9200 as printed (other villages in same group 620-1100; likely 920?); vcode handwritten over printed code
khajni,262,1262,टेगंरी,agri: vcode handwritten over printed code
khajni,263,1263,टिकरिया दिगर,agri: vcode handwritten over printed code
khajni,264,1264,टिकरियानाथ सिंह,agri: vcode handwritten over printed code
khajni,265,1265,ठिकापुर,agri: other_b..d 28/24/19 (low) as printed; vcode handwritten over printed code
khajni,266,1266,टिकुलियाडाड,agri: vcode handwritten over printed code
khajni,267,1267,टिकरी खुर्द,agri: vcode handwritten over printed code
khajni,268,1268,टिकरी बुजुर्ग,agri: vcode handwritten over printed code
khajni,269,1269,टडवा,agri: vcode handwritten over printed code
khajni,270,1270,ठेगंहा,agri: vcode handwritten over printed code
khajni,271,1271,ठठउर,agri: vcode handwritten over printed code
khajni,272,1272,ठाती,agri: vcode handwritten over printed code
khajni,273,1273,डुमरैला,agri: vcode handwritten over printed code
khajni,274,1274,डडवा,agri: vcode handwritten over printed code
khajni,275,1275,डडवा तप्पा बनकटा,agri: vcode handwritten over printed code
khajni,276,1276,डडवा रामचन्दर,agri: vcode handwritten over printed code
khajni,277,1277,डडवा चतुर,agri: vcode handwritten over printed code
khajni,278,1278,डोडो,comm: unusual combination as printed (land 26000 with shop 24000/office 25000); verified at zoom | agri: vcode handwritten over printed code
khajni,279,1279,डोमरघाट,agri: vcode handwritten over printed code
khajni,280,1280,डोहरिया प्राणनाथ,road: r9to12 overwritten/blotted (5?00); best reading 5600 | agri: vcode handwritten over printed code
khajni,281,1281,डोहरिया बरगाह,agri: vcode handwritten over printed code
khajni,282,1282,डोहरिया बास देव,agri: vcode handwritten over printed code
khajni,283,1283,डिग्गा,agri: vcode handwritten over printed code
khajni,284,1284,डिग्घी,agri: vcode handwritten over printed code
khajni,285,1285,डागीपार,agri: vcode handwritten over printed code
khajni,286,1286,डेहराटिकर,agri: vcode handwritten over printed code
khajni,287,1287,डकही,agri: vcode handwritten over printed code
khajni,288,1288,डडिहत,agri: vcode handwritten over printed code
khajni,289,1289,डोमरिया,agri: vcode handwritten over printed code
khajni,290,1290,डोहरिया,agri: vcode handwritten over printed code
khajni,291,1291,डिगुरपुर,agri: vcode handwritten over printed code
khajni,292,1292,ढढौना,agri: vcode handwritten over printed code
khajni,293,1293,ढंढिया डीह,agri: vcode handwritten over printed code
khajni,294,1294,ढोढई,agri: vcode handwritten over printed code
khajni,295,1295,ढेकुनाथ,agri: other_b..d 95/73/42 with other_a 150 (unusual mix) as printed; vcode handwritten over printed code
khajni,296,1296,ढेबरा बुजुर्ग,agri: vcode handwritten over printed code
khajni,297,1297,ढेबराखुर्द,agri: vcode handwritten over printed code
